method|file name|time|result
BF|ex100_1.txt|0.002992868423461914|10376.821719582544
BF|ex100_2.txt|0.0029916763305664062|13154.490678091646
BF|ex100_3.txt|0.003989458084106445|1411.736519326464
BF|ex100_4.txt|0.002996683120727539|6513.264081856347
BF|ex100_5.txt|0.0030193328857421875|12657.853530516144
BF|ex100_6.txt|0.004013776779174805|4611.387643649144
BF|ex100_7.txt|0.003021240234375|1834.6740854985662
BF|ex100_8.txt|0.003989696502685547|11686.049460788705
BF|ex100_9.txt|0.0029897689819335938|3233.5103216164316
BF|ex100_10.txt|0.003003358840942383|9612.513927168064
BF|ex1k_1.txt|0.33107447624206543|1175.8116345741778
BF|ex1k_2.txt|0.3310890197753906|871.3139503072357
BF|ex1k_3.txt|0.3331263065338135|656.284237202144
BF|ex1k_4.txt|0.3330709934234619|1124.2797694524259
BF|ex1k_5.txt|0.33161163330078125|513.4685968976097
BF|ex1k_6.txt|0.3311045169830322|1072.7707117553125
BF|ex1k_7.txt|0.3360912799835205|448.4829985629333
BF|ex1k_8.txt|0.3301072120666504|206.49455198624491
BF|ex1k_9.txt|0.3330991268157959|784.3984956640343
BF|ex1k_10.txt|0.33509302139282227|909.4492839075745
BF|ex10k_1.txt|34.97264885902405|37.48332962798263
BF|ex10k_2.txt|33.47681641578674|27.018512172212592
BF|ex10k_3.txt|32.162734031677246|150.65191668213185
BF|ex10k_4.txt|32.10865926742554|35.34119409414458
BF|ex10k_5.txt|32.20674681663513|60.4648658313239
BF|ex10k_6.txt|32.26461935043335|48.373546489791295
BF|ex10k_7.txt|32.306212425231934|161.75598906995685
BF|ex10k_8.txt|32.21855545043945|51.884487084291386
BF|ex10k_9.txt|32.25613832473755|99.68951800465283
BF|ex10k_10.txt|32.27506470680237|111.61093136427094
BF|ex100k_1.txt|3598.7460627555847|9.055385138137417
BF|ex100k_2.txt|3609.092352628708|3.605551275463989
BF|ex100k_3.txt|3612.1249396800995|16.97056274847714
BF|ex100k_4.txt|3622.272896051407|7.0710678118654755
BF|ex100k_5.txt|3620.124767780304|8.06225774829855
BF|ex100k_6.txt|3609.741518497467|7.810249675906654
BF|ex100k_7.txt|3622.973914861679|5.0990195135927845
BF|ex100k_8.txt|3628.5261120796204|9.848857801796104
BF|ex100k_9.txt|3615.061120033264|10.04987562112089
BF|ex100k_10.txt|3625.962541818619|7.280109889280518
DPR|ex100_1.txt|0.0|10376.821719582544
DPR|ex100_2.txt|0.0009996891021728516|13154.490678091646
DPR|ex100_3.txt|0.0010287761688232422|1411.736519326464
DPR|ex100_4.txt|0.0010280609130859375|6513.264081856347
DPR|ex100_5.txt|0.0|12657.853530516144
DPR|ex100_6.txt|0.0|4611.387643649144
DPR|ex100_7.txt|0.0|1834.6740854985662
DPR|ex100_8.txt|0.0|11686.049460788705
DPR|ex100_9.txt|0.0|3233.5103216164316
DPR|ex100_10.txt|0.0009551048278808594|9612.513927168064
DPR|ex1k_1.txt|0.009974479675292969|1175.8116345741778
DPR|ex1k_2.txt|0.009972095489501953|871.3139503072357
DPR|ex1k_3.txt|0.008975505828857422|656.284237202144
DPR|ex1k_4.txt|0.009973764419555664|1124.2797694524259
DPR|ex1k_5.txt|0.008977174758911133|513.4685968976097
DPR|ex1k_6.txt|0.008974075317382812|1072.7707117553125
DPR|ex1k_7.txt|0.008975505828857422|448.4829985629333
DPR|ex1k_8.txt|0.009972572326660156|206.49455198624491
DPR|ex1k_9.txt|0.008976221084594727|784.3984956640343
DPR|ex1k_10.txt|0.008974790573120117|909.4492839075745
DPR|ex10k_1.txt|0.1356339454650879|37.48332962798263
DPR|ex10k_2.txt|0.13364124298095703|27.018512172212592
DPR|ex10k_3.txt|0.13660073280334473|150.65191668213185
DPR|ex10k_4.txt|0.13669538497924805|35.34119409414458
DPR|ex10k_5.txt|0.1356337070465088|60.4648658313239
DPR|ex10k_6.txt|0.13759779930114746|48.373546489791295
DPR|ex10k_7.txt|0.1385958194732666|161.75598906995685
DPR|ex10k_8.txt|0.13663125038146973|51.884487084291386
DPR|ex10k_9.txt|0.13764142990112305|99.68951800465283
DPR|ex10k_10.txt|0.13859796524047852|111.61093136427094
DPR|ex100k_1.txt|1.8809223175048828|9.055385138137417
DPR|ex100k_2.txt|1.871060848236084|3.605551275463989
DPR|ex100k_3.txt|1.8590130805969238|16.97056274847714
DPR|ex100k_4.txt|1.8522019386291504|7.0710678118654755
DPR|ex100k_5.txt|1.8620378971099854|8.06225774829855
DPR|ex100k_6.txt|1.850160837173462|7.810249675906654
DPR|ex100k_7.txt|1.8670909404754639|5.0990195135927845
DPR|ex100k_8.txt|1.8430252075195312|9.848857801796104
DPR|ex100k_9.txt|1.8700799942016602|10.04987562112089
DPR|ex100k_10.txt|1.8712265491485596|7.280109889280518
BF|ex30k_1.txt|316.0650062561035|23.345235059857504
BF|ex30k_2.txt|297.19592547416687|44.01136216933077
BF|ex30k_3.txt|292.540424823761|15.231546211727817
BF|ex30k_4.txt|294.09369683265686|13.0
BF|ex30k_5.txt|293.10911560058594|43.41658669218482
BF|ex30k_6.txt|293.42657470703125|4.123105625617661
BF|ex30k_7.txt|292.19144582748413|33.61547262794322
BF|ex30k_8.txt|292.4018692970276|27.459060435491963
BF|ex30k_9.txt|294.48773407936096|6.4031242374328485
BF|ex30k_10.txt|292.685613155365|24.186773244895647
BF|ex50k_1.txt|840.646470785141|11.180339887498949
BF|ex50k_2.txt|831.2370336055756|20.518284528683193
BF|ex50k_3.txt|832.4999997615814|8.94427190999916
BF|ex50k_4.txt|831.3665382862091|7.810249675906654
BF|ex50k_5.txt|831.2085456848145|10.63014581273465
BF|ex50k_6.txt|831.7846720218658|32.01562118716424
BF|ex50k_7.txt|836.125346660614|20.615528128088304
BF|ex50k_8.txt|837.2111866474152|5.0
BF|ex50k_9.txt|833.4909632205963|14.866068747318506
BF|ex50k_10.txt|834.1603255271912|14.142135623730951
DPR|ex30k_1.txt|0.4996507167816162|23.345235059857504
DPR|ex30k_2.txt|0.47977399826049805|44.01136216933077
DPR|ex30k_3.txt|0.4936840534210205|15.231546211727817
DPR|ex30k_4.txt|0.49472856521606445|13.0
DPR|ex30k_5.txt|0.47978687286376953|43.41658669218482
DPR|ex30k_6.txt|0.48075199127197266|4.123105625617661
DPR|ex30k_7.txt|0.486771821975708|33.61547262794322
DPR|ex30k_8.txt|0.48477840423583984|27.459060435491963
DPR|ex30k_9.txt|0.4856855869293213|6.4031242374328485
DPR|ex30k_10.txt|0.48665523529052734|24.186773244895647
DPR|ex50k_1.txt|0.850778341293335|11.180339887498949
DPR|ex50k_2.txt|0.8378782272338867|20.518284528683193
DPR|ex50k_3.txt|0.8350391387939453|8.94427190999916
DPR|ex50k_4.txt|0.8417489528656006|7.810249675906654
DPR|ex50k_5.txt|0.8467092514038086|10.63014581273465
DPR|ex50k_6.txt|0.8448374271392822|32.01562118716424
DPR|ex50k_7.txt|0.8377823829650879|20.615528128088304
DPR|ex50k_8.txt|0.8389694690704346|5.0
DPR|ex50k_9.txt|0.8467097282409668|14.866068747318506
DPR|ex50k_10.txt|0.8457863330841064|14.142135623730951
seuil|ex100_1.txt|0.0|10376.821719582544
seuil|ex100_2.txt|0.0|13154.490678091646
seuil|ex100_3.txt|0.0|1411.736519326464
seuil|ex100_4.txt|0.0006620883941650391|6513.264081856347
seuil|ex100_5.txt|0.0|12657.853530516144
seuil|ex100_6.txt|0.0|4611.387643649144
seuil|ex100_7.txt|0.0|1834.6740854985662
seuil|ex100_8.txt|0.0007061958312988281|11686.049460788705
seuil|ex100_9.txt|0.0|3233.5103216164316
seuil|ex100_10.txt|0.0|9612.513927168064
seuil|ex1k_1.txt|0.00698089599609375|1175.8116345741778
seuil|ex1k_2.txt|0.007977962493896484|871.3139503072357
seuil|ex1k_3.txt|0.006955623626708984|656.284237202144
seuil|ex1k_4.txt|0.007977724075317383|1124.2797694524259
seuil|ex1k_5.txt|0.0069828033447265625|513.4685968976097
seuil|ex1k_6.txt|0.007977724075317383|1072.7707117553125
seuil|ex1k_7.txt|0.0069806575775146484|448.4829985629333
seuil|ex1k_8.txt|0.006980180740356445|206.49455198624491
seuil|ex1k_9.txt|0.006951093673706055|784.3984956640343
seuil|ex1k_10.txt|0.008000612258911133|909.4492839075745
seuil|ex10k_1.txt|0.1107017993927002|37.48332962798263
seuil|ex10k_2.txt|0.1076810359954834|27.018512172212592
seuil|ex10k_3.txt|0.11369466781616211|150.65191668213185
seuil|ex10k_4.txt|0.11366891860961914|35.34119409414458
seuil|ex10k_5.txt|0.11266732215881348|60.4648658313239
seuil|ex10k_6.txt|0.11466217041015625|48.373546489791295
seuil|ex10k_7.txt|0.11575007438659668|161.75598906995685
seuil|ex10k_8.txt|0.11169815063476562|51.884487084291386
seuil|ex10k_9.txt|0.11368775367736816|99.68951800465283
seuil|ex10k_10.txt|0.11366987228393555|111.61093136427094
seuil|ex30k_1.txt|0.3939940929412842|23.345235059857504
seuil|ex30k_2.txt|0.3859250545501709|44.01136216933077
seuil|ex30k_3.txt|0.39295029640197754|15.231546211727817
seuil|ex30k_4.txt|0.39493298530578613|13.0
seuil|ex30k_5.txt|0.3870522975921631|43.41658669218482
seuil|ex30k_6.txt|0.3881535530090332|4.123105625617661
seuil|ex30k_7.txt|0.3890089988708496|33.61547262794322
seuil|ex30k_8.txt|0.38994741439819336|27.459060435491963
seuil|ex30k_9.txt|0.3899831771850586|6.4031242374328485
seuil|ex30k_10.txt|0.38396382331848145|24.186773244895647
seuil|ex50k_1.txt|0.7162091732025146|11.180339887498949
seuil|ex50k_2.txt|0.703305721282959|20.518284528683193
seuil|ex50k_3.txt|0.7093081474304199|8.94427190999916
seuil|ex50k_4.txt|0.7062652111053467|7.810249675906654
seuil|ex50k_5.txt|0.7152397632598877|10.63014581273465
seuil|ex50k_6.txt|0.7161493301391602|32.01562118716424
seuil|ex50k_7.txt|0.7131402492523193|20.615528128088304
seuil|ex50k_8.txt|0.7111399173736572|5.0
seuil|ex50k_9.txt|0.7171385288238525|14.866068747318506
seuil|ex50k_10.txt|0.7161579132080078|14.142135623730951
seuil|ex100k_1.txt|1.6218695640563965|9.055385138137417
seuil|ex100k_2.txt|1.6158809661865234|3.605551275463989
seuil|ex100k_3.txt|1.6137852668762207|16.97056274847714
seuil|ex100k_4.txt|1.6068553924560547|7.0710678118654755
seuil|ex100k_5.txt|1.6107032299041748|8.06225774829855
seuil|ex100k_6.txt|1.603858232498169|7.810249675906654
seuil|ex100k_7.txt|1.6167523860931396|5.0990195135927845
seuil|ex100k_8.txt|1.5967967510223389|9.848857801796104
seuil|ex100k_9.txt|1.6251490116119385|10.04987562112089
seuil|ex100k_10.txt|1.6347365379333496|7.280109889280518
